,Unnamed: 0,date,time,name,username,state,tweet
6892,6892,2022-05-03,04:48:17,Bill Paci,billpaci,Philadelphia,@RoLo_Diva The Dems control congress. They could easily pass law making abortion legal. And Catholic Biden sign it.
6893,6893,2022-05-03,04:47:20,John Bannon Jr,llcooljohnjrphi,Philadelphia,@BarbaraLevitan @jd_durkin @Z_Everson Then approved unsafe abortions back alleys baby mother die. What great time see coming future
6894,6894,2022-05-03,04:46:42,Laura 💜,psiangelic,Philadelphia,Ok... Fearfully weighing Roe v. wade topic. I support abortion high risk pregnancy mom baby's health stake.
6895,6895,2022-05-03,04:46:41,Meena Bewtra,drsmeena,Philadelphia,"""Justice Alito said issue decided politicians, courts."" 26 states poised ban abortion. VOTE candidates support woman's right make decisions body &amp; laws protect women. WE agency here. https://t.co/rCkiFget1b"
6896,6896,2022-05-03,04:35:48,Emmanuel Cabahug,emmanuelcabahug,Philadelphia,"@Timcast The fact left freaking possibility Roe v. Wade hilarious. If overturn, issue abortion given states. The state determines restricted, allowed, ban. https://t.co/S2qHBuDuGE"
6897,6897,2022-05-03,04:35:31,Circle Back Pat,circlebackpat,Philadelphia,"Once court overturns Roe, people get sent Disinformation Board saying women right abortion?"
6898,6898,2022-05-03,04:33:03,Emmanuel Cabahug,emmanuelcabahug,Philadelphia,"@gforemanBCP You know Roe v. Wade overturn, abortion given states. It necessary make abortion illegal. It either restricted, given according state laws."
6899,6899,2022-05-03,04:29:54,Emmanuel Cabahug,emmanuelcabahug,Philadelphia,#ProLife I say Leftist idiots think reversing Roe v. Wade make abortion illegal. Think again. Abortion determine state government laws. Stop freaking Pete's sake. https://t.co/yZtnPAkSuZ
6900,6900,2022-05-03,04:27:37,Momo,moniquersqueek,Philadelphia,Just filled dropped mail-in ballot yesterday. Feeling validated making sure abortion rights one criteria I picked candidates I chose.
6901,6901,2022-05-03,04:18:18,Robert F. Schaffer,robert8819,Philadelphia,"Supreme Court apparently overturn Roe v. Wade abortion case, draft opinion shows: REPORT https://t.co/ECd87cOu1Z via @6abc"
6902,6902,2022-05-03,04:12:13,phweber,phweber1,Philadelphia,"We've debating abortion half century. There's nothing said. White evangelicals gamely waged meme wars, master strategy electing handful sick ideologues shove pathology America's throat. They won. #abortionrights"
6903,6903,2022-05-03,04:09:01,DaMac,damac80,Philadelphia,"@surf_witch @FamilyTruckster @gtconway3d So heroin, suicide, abortion 9 months... restrictions all? If find doctor it, it?"
6904,6904,2022-05-03,04:07:27,𝙅𝙖𝙙𝙖𝙝 𝙋𝙖𝙧𝙖𝙙𝙤𝙭 ,jadahparadox,Philadelphia,@Ruby1011121 @Jessiblack19 @amandas24440537 @SaschaBarros @CawthornforNC Abortion option since dawn man. There abortion ritual bible. It legal states 1860’s. Educate yourself. https://t.co/YuiZjUTwhK
6905,6905,2022-05-03,04:02:34,Tech News Tube,technewstube,Philadelphia,Why Democrats' call 'codify Roe' unlikely succeed Supreme Court ready overturn abortion rights https://t.co/yeDg52z8Ov https://t.co/3twYJC1yFZ
6906,6906,2022-05-03,03:53:20,🚀,timeshade,Philadelphia,"@MattWalshBlog Matt can’t wait dead women start popped failed abortions. Those deaths wants Republican want. They don’t care life, care power."
6907,6907,2022-05-03,03:50:56,Andy Bloom,andybloomcom,Philadelphia,"@gregghenson Previously cast vote based abortion. This isn’t going change big picture 22, lower Rs margins &amp; makes difficult 4 R presidential candidates. It isn’t going swing single blue state red battlegrounds fall blue (2 3)."
6908,6908,2022-05-03,03:43:16,Franchesca Marie,fran_marie211,Philadelphia,Now us abortion believers pulled January 6th…I wonder would go people would still lives…..Also saying actual VALID reason upset one #RoeVWade
6909,6909,2022-05-03,03:25:45,𝙅𝙖𝙙𝙖𝙝 𝙋𝙖𝙧𝙖𝙙𝙤𝙭 ,jadahparadox,Philadelphia,"@DanCrenshawTX My body, choice. If don’t wear mask save lives (including babies young vaccinated) pandemic, I abort fetus won’t mask for. I’ll even use abortion ritual bible appease ass. https://t.co/fN2FAaXRkL"
6910,6910,2022-05-03,03:24:40,Lord Bell,lord_campana,Philadelphia,"They realize we're losing black vote. So leaked pending ruling? Could be. Could be. Who knows? Blacks' post-welfare system clings abortion like feet Christ. Think that. I wonder become this. Some, all."
6911,6911,2022-05-03,03:22:24,Jamar Phillips,intelligence_j1,Philadelphia,"Trump got 3 SCOTUS judges 4 years Roe V Wade soon. Till day, I maintain Clinton would’ve ineffective overall, better Trump. Abortion rights over. Sometimes, get avoid this."
6912,6912,2022-05-03,03:19:53,Andy Bloom,andybloomcom,Philadelphia,"@WhatWishi @MeghanMcCain Crazy take deep breath. The Supreme Court doesn’t make laws. If there’s problem w/ Roe it’s made new laws. CO &amp; 49 states able 2 make abortion laws accordance wishes residents state, fact turns true."
6913,6913,2022-05-03,03:17:39,Ali,ali_ry322,Philadelphia,With majority Republican Party Supreme Court — it’s going end abortion. They laundry list white supremacy issues want done. We terrified. #RoeVsWade
6914,6914,2022-05-03,03:04:06,Philly Politics,mayorfishtown,Philadelphia,"If protecting babies isn’t worth it, what’s point voting Republicans? The right wins conviction. The average American far far left abortion. Do afraid liberals think."
6915,6915,2022-05-03,03:01:40,Rebecca Filer,rebeccafiler,Philadelphia,If Roe v Wade overturned women stop abortions. They’ll die trying obtain one.
6916,6916,2022-05-03,02:53:34,Fire Howie Roseman🦅,the__eniggma,Philadelphia,@DesignerErica27 @FailleJoanne @politico honestly long legal paternal surrender gets added law point I'm fine abortion existing form forms.
6917,6917,2022-05-03,02:49:47,Fire Howie Roseman🦅,the__eniggma,Philadelphia,@DesignerErica27 @FailleJoanne @politico You severely underestimating resolve large amount men. Also I think thing decide whether abortion exists right thing allow society majority agree majority men might weak
6918,6918,2022-05-03,02:46:24,Fire Howie Roseman🦅,the__eniggma,Philadelphia,"@DesignerErica27 @FailleJoanne @politico Not mention millions anti abortion women, women simply break strike need loving, prostitutes etc."
6919,6919,2022-05-03,02:45:29,Rudi Weinberg 🇺🇦,rudi_weinberg,Philadelphia,I've literally written entire paper Christian misconceptions seemingly literal laws Torah nuanced. If anyone wants read let know. The gist Torah command us literally carry capital punishment totally ban abortion
6920,6920,2022-05-03,02:45:28,Fire Howie Roseman🦅,the__eniggma,Philadelphia,@DesignerErica27 @FailleJoanne @politico Well I mean sex strike never actually happen country let alone effective. Do really think men opposed abortion think tantamount murder bend sex?
6921,6921,2022-05-03,02:42:38,qui tam jinn (bill),bill_of_lefts,Philadelphia,"Sure, Mississippi going implement restorative justice practices people get abortions. What fuck even talking about?"
6922,6922,2022-05-03,02:38:05,adrienne with an A as in Abolish the police,adr_215,Philadelphia,"As cis woman, language doesn’t erase - includes community topic: people impacted abortion legislation. I feel included cared for/cared one left out."
6923,6923,2022-05-03,02:38:04,Amanda 🕊🌙,flower_and_vine,Philadelphia,"@k6rlita @areallybighorse @ryndubzz Women responsible men reactions bodies, feelings dictate decisions. We responsible bodies overlap. My body mine, his. He celibate fears abortion."
6924,6924,2022-05-03,02:38:04,adrienne with an A as in Abolish the police,adr_215,Philadelphia,"It’s actually rly easy talk abortion gender inclusive way! “Women” ➡️ “people,” talk bodily autonomy, say word abortion I know bc I shift language re:abortion ways back “The right choose”- I saved 6 characters tweet"
6925,6925,2022-05-03,02:36:05,Squash And Spinach,galaxygold_pony,Philadelphia,@Car94Hen @AndreaLibman If support abortion supporting killing baby animals. Then people support it?
6926,6926,2022-05-03,02:29:23,D.S. Tom,niac1963,Philadelphia,"@CelenaMSpears Well Vax Mandates would same. Whatever happened ""My Body-My Choice"". If state leaders vote Legalized Abortions happen. Why Tax $ pay Abortions? Your Tax $ pay Penile Implant I chose."
6927,6927,2022-05-03,02:29:11,gin and jewess,jennifersage,Philadelphia,"@iamchanteezy instead codifying Roe 2009, Obama decided to: a) go back promise day one; b) promise + deliver anti-abortion dems keep fed $ funding abortion I voted Bernie primary + Hillary general, majority Bernie supporters https://t.co/CyzSy9wAfS"
6928,6928,2022-05-03,02:26:46,Erik Van Horn,erikvanhorn,Philadelphia,*or abortion
6929,6929,2022-05-03,02:25:46,jaiden,steph_turkey,Philadelphia,@joshgad Vote Dems like Tim Kane... anti-abortion... Dems actually care
6930,6930,2022-05-03,02:21:52,𖤐beelzebub,6suffer6,Philadelphia,@nordski68 @Scoop03 @TocarraElise Only 5 states protect right abortion throughout pregnancy. Just 5
6931,6931,2022-05-03,02:20:30,𖤐beelzebub,6suffer6,Philadelphia,@nordski68 @Scoop03 @TocarraElise 8 states trigger laws waiting Roe overturned. So yes really happens abortion banned states. Women pissed
6932,6932,2022-05-03,02:16:22,Daniel R. William,rwdaniel65,Philadelphia,Analysis: Abortion bombshell suggests staggering change American life https://t.co/l3Z1coOWKH https://t.co/1RfeiMGd3H
6933,6933,2022-05-03,02:16:17,Daniel R. William,rwdaniel65,Philadelphia,What know disclosure could spell end national abortion rights https://t.co/0YFviFKKXB https://t.co/wgohvl4wJa
6934,6934,2022-05-03,02:16:13,Daniel R. William,rwdaniel65,Philadelphia,'Woah': Klobuchar reacts Trump's SCOTUS nominees said abortion https://t.co/gk1Uw2GBQh https://t.co/intqjm5xp3
6935,6935,2022-05-03,02:14:42,Soulless Ginger,thomasliddell6,Philadelphia,@sgf125 @JustMyOpinions4 @njhochman Please state exactly Constitution list abortion right? Please specific
6936,6936,2022-05-03,02:12:54,Maria D’Orsaneo,dorsaneom,Philadelphia,@iiiireflexiiii @michaeljknowles @ConcertedCitiz1 Women still die botched abortions every day.
6937,6937,2022-05-03,02:11:46,Atlantis Morrissey,killingyouguy,Philadelphia,"If conservatives actually wanted prevent abortion they’d propose policy reduces financial burden child places parents. Universal healthcare welfare initiatives would help immensely, would free housing. But no. Fuck poor horny."
6938,6938,2022-05-03,02:07:30,Amanda 🕊🌙,flower_and_vine,Philadelphia,@neekeaux @Andrewb55959012 @Masonzero @OsitaNwanevu All get abortions. What’s inside body isn’t theirs.
6939,6939,2022-05-03,02:04:08,Richieeee,southrichie722,Philadelphia,@MagumoKawasaki @scrowder basically puts states charge abortion laws women ain’t happy.. people think thats good.. shits get crazy 1000% cause havoc put pressure SC overturn it..
6940,6940,2022-05-03,02:00:52,Merida A,meridas,Philadelphia,"@Bucket0fRocks @Christarchist @Dog4lyfe6262 @NickDAshley You understand making abortions illegal won’t stop them, right? That never happens."
6941,6941,2022-05-03,01:57:22,Leanne Krueger,leanne4pa,Philadelphia,"I fought many abortion bans #PAHouse &amp; Gov Wolf’s veto thing stopped becoming law - pass, every time. W/this pending decision SCOTUS, must fight like hell elect @JoshShapiroPA &amp; Legislators protect abortion access PA"
6942,6942,2022-05-03,01:54:27,Cat Hahn,chahn01,Philadelphia,"@CelenaMSpears Well, statistically would born, would abortion majority abortions babies color."
6943,6943,2022-05-03,01:53:13,Kevin McCloskey,kevinmc71001787,Philadelphia,@BoschEyes @TexasSage5 @politico When anyone says support abortion thing saying someone born unmarried parents That mother killed came along difficult time life
6944,6944,2022-05-03,01:51:00,Isabella David 🌻,isabellamdavid,Philadelphia,"@kavickers23 @AliciaMae @texrex96 @footballsuz1564 @nytimes Thank sharing, I mean w kindness I think you’re missing point. I never never would get abortion. My husb doesn’t want third, I do. I’d still fight right choose. It’s Patrick Henry kind jam."
6945,6945,2022-05-03,01:50:21,Bob,blockyer4th,Philadelphia,"@ChronoMapping fine, happened hours ago Documents draft Supreme Court vote leaked showing vote overturn Roe v Wade, Supreme Court Case federally protects access abortions If overturned abortions banned states"
6946,6946,2022-05-03,01:50:06,Merida A,meridas,Philadelphia,"@Bucket0fRocks @Christarchist @Dog4lyfe6262 @NickDAshley “inconvenience” abortion happens there’s prenatal post-natal care. This I’m actual pro-life camp- proper sex ed, support prenatal healthcare, maternity/paternity leave, financial programs new families. These programs reduce abortions."
6947,6947,2022-05-03,01:49:54,Cat Hahn,chahn01,Philadelphia,"@lvrofreedm @melissamiller33 Pretty much anyone thinks abortion ""healthcare"" ""right"" hope anyway. They stupid understand, amd easily manipulated democrat deacons. Babies survive amd young, women die childbirth, medical reason abortion."
6948,6948,2022-05-03,01:47:30,Isabella David 🌻,isabellamdavid,Philadelphia,@nclxks Be heartbroken might well literally back Gilded Age w restrictions abortion birth control next I’m sure. Then gay marriage.
6949,6949,2022-05-03,01:45:48,banginbeauties🦋🎨,banginbeautiess,Philadelphia,@Amyk_Essentials literally ready cry eyes sheer anxiety us all. it’s fucking nightmare. abortion healthcare human fucking can’t even that. won’t stop fighting!!! fucking speechless dude it’s heartbreaking
6950,6950,2022-05-03,01:44:16,Kevin McCloskey,kevinmc71001787,Philadelphia,@BoschEyes @TexasSage5 @politico I might possibly support abortion women forfeited protection hiding behind medical privacy laws. Every Abortion documented information put searchable database
6951,6951,2022-05-03,01:42:44,beef jezos et al.,kt012321,Philadelphia,@afromaterialism Capitalism largely built patriarchy/patriarchal ideas. Don’t ever say “the hatred women” REDUCTIONIST. Misogyny anything small subsection ABORTION particular. I’m tired leftists “intersectional” yet leaving radical feminism behind
6952,6952,2022-05-03,01:42:21,Bob,blockyer4th,Philadelphia,"@ChronoMapping everything recently, laws hostile lgbt people passed, strong possibility federal protection abortions stripped,"
6953,6953,2022-05-03,01:40:54,Kevin McCloskey,kevinmc71001787,Philadelphia,@TexasSage5 @politico Because every abortion sacrifice Satan
6954,6954,2022-05-03,01:40:27,State Line Crosser Dennis (LGB),buzzsaws1990,Philadelphia,There's really one person truly blame end #abortion overturn #RoeVWade https://t.co/9TgGyfIVWt
6955,6955,2022-05-03,01:38:29,mvp,paintlots,Philadelphia,"I know, EVERY woman FORCED carry child term would otherwise done, right GIVE THE CHILD ANY ANTI-ABORTION person chooses let THEM RAISE IT, PAY FOR IT, COVER IT'S MEDICAL EXPENSES FOR IT's ENTIRE LIFE, etc.."
6956,6956,2022-05-03,01:37:26,Syl,jolenefourtimes,Philadelphia,"reality abortion ban exacerbate debt poverty poor women, doesn’t mean abortions safety net bankruptcy healthy society"
6957,6957,2022-05-03,01:37:26,Syl,jolenefourtimes,Philadelphia,"feel like reiterating 75% people get abortions cite poverty main reason. really hate “oh no!! poor women gonna do!!” arguments. world, poverty shouldn’t deterrent people would otherwise want kids."
6958,6958,2022-05-03,01:36:32,Chris 🇺🇸,chris_1791,Philadelphia,Abortion rights protesters rally outside Supreme Court Roe v Wade leak https://t.co/xe19q0OT3L via @axios
6959,6959,2022-05-03,01:35:49,Dawn Tilton 🇺🇦🌻,dawntazmania,Philadelphia,"As someone conceived rape, row vs. wade decision 6 months I conceived, I still &amp; always believe right choose. My mother safe choice. Abortion medical right woman &amp; doctor. #VoteThemOut"
6960,6960,2022-05-03,01:29:44,Jhoff328,jhoff328,Philadelphia,"But one. I support right choose whether ready take child. And answer no, one's political religious beliefs get way. I believe abortion always answer instances necessary. People"
6961,6961,2022-05-03,01:28:58,Michael MPH 🇺🇸 ✌🏼,phillyparttwo,Philadelphia,You cannot anti-mask also anti-abortion. It's either my-body-my-choice isn't. Pick one. #AbortionRights
6962,6962,2022-05-03,01:28:01,Coach Danny Cage,thedannycage,Philadelphia,Hey @elonmusk! You bought twitter supposedly protect freedom speech. What going protect right abortion? Or didn’t somebody make stick figure meme share it? You little shit.
6963,6963,2022-05-03,01:25:58,Merida A,meridas,Philadelphia,"@Bucket0fRocks @Christarchist @Dog4lyfe6262 @NickDAshley Difference adopted foster kids, dude. Suicide rate’s pretty high (which lot say already needed system). If abortions went foster system, would quadruple # kids. Hope you’re board help"
6964,6964,2022-05-03,01:23:03,Isabella David 🌻,isabellamdavid,Philadelphia,"@kavickers23 @OfOversight @Ivan172 @footballsuz1564 @nytimes Since you’re lazy bright enough Google yourself, go: Fourteenth Amendment United States Constitution provides ""right privacy"" protects pregnant woman's right choose whether abortion.” 14th amendment. Boom."
6965,6965,2022-05-03,01:21:20,Christine Flowers,flowerlady61,Philadelphia,This profoundly moving. Students Catholic University praying rosary mocked pro abortion activists. “We fools Christ’s sake.” Justice Antonin Scalia.
6966,6966,2022-05-03,01:19:45,Isabella David 🌻,isabellamdavid,Philadelphia,@kavickers23 @AliciaMae @texrex96 @footballsuz1564 @nytimes So’s creepizoid: “the Court ruled Constitution United States protects pregnant woman's liberty choose abortion without excessive government restriction.” Boom.
6967,6967,2022-05-03,01:18:54,Isabella David 🌻,isabellamdavid,Philadelphia,"@kavickers23 @OfOversight @Ivan172 @footballsuz1564 @nytimes What’s wrong w you. A basic Wikipedia search: “the Court ruled Constitution United States protects pregnant woman's liberty choose abortion without excessive government restriction.” Why u, man, opinion uterus &amp; vagina anyway?"
6968,6968,2022-05-03,01:18:29,FITZ!,evilfitzal,Philadelphia,"He's talking long legal history foundation banning abortion murder. And he'll ignore ""gentlemen"" whose murderous duels generally accepted legal time. But casts ridiculous sexism could anything laws."
6969,6969,2022-05-03,01:16:36,State Line Crosser Dennis (LGB),buzzsaws1990,Philadelphia,"@BumpstockBarbie Looking forward dropping there-is-no-right-to-abortion hammer summer 2023, 2024, 2025, 20..."
6970,6970,2022-05-03,01:13:35,State Line Crosser Dennis (LGB),buzzsaws1990,Philadelphia,@CelenaMSpears That's difference 13th amendment ended slavery mumble-mumble amendment granted right abortion.
6971,6971,2022-05-03,01:10:39,Merida A,meridas,Philadelphia,"@Bucket0fRocks @Christarchist @Dog4lyfe6262 @NickDAshley Pregnancy hard dangerous. Outlawing abortion stop doctors trained (it’s already case parts country). If they’re trained, it’s going long wait expensive. Also, aware many foster kids US?"
6972,6972,2022-05-03,01:08:50,expand the supreme court.,wreckingballstr,Philadelphia,@MoiraDonegan @AkilahObviously Literally begging folks stop referring abortion “female” right.
6973,6973,2022-05-03,01:08:07,mvp,paintlots,Philadelphia,"If like abortions, fucking get one. Your rights override MINE."
6974,6974,2022-05-03,01:04:02,Fire Howie Roseman🦅,the__eniggma,Philadelphia,@DesignerErica27 @FailleJoanne @politico There also women support advocate banning abortion. Are going sex boycott too?
6975,6975,2022-05-03,01:02:40,michael,michael_stahler,Philadelphia,"Islam Judaism, Presbyterianism Unitarianism, many forms Buddhism either support abortion don’t interfere people’s ability get them. And obviously secular/nonreligious people well. It’s terrifying form theocracy."
6976,6976,2022-05-03,01:01:53,The Ray Bey,brush19138,Philadelphia,"@SpeakerPelosi Ey, remember us men tried weigh subject, pro abortion activists female leftists cried ""my body choice!"" told us stfu give birth? 🙄 To fair It effects them. Not Americans. #thievingpolitician"
6977,6977,2022-05-03,01:01:05,Wu God,wumasta215,Philadelphia,"@lv9comp @IntelDoge I believe outright ban abortions. This give states freedom draft laws it. You're depictions bit extreme, 90s different time, HIV huge problem. People today aware it."
6978,6978,2022-05-03,01:01:01,kirsten houseknecht,fabricdragon,Philadelphia,"@navy1974 @neal_katyal @politico A reminder: miscarriage, good luck proving anything cause it. Just ""not abortion "" save you."
6979,6979,2022-05-03,01:00:03,bobby,19148_4533,Philadelphia,"@JoeBiden But abortion constitutional right, whatever Dems protect abortion overturned next time majority."
6980,6980,2022-05-03,00:57:30,bobby,19148_4533,Philadelphia,"@JoeBiden Unless Biden get 50 Democratic senators agree pass federal law making abortion law land agreeing turn filibuster, Kamela Harris break tie, federal abortion protection bill."
6981,6981,2022-05-03,00:56:42,Apocalyptica,apocalypticanow,Philadelphia,We're Republicans want ban abortion Democrats treated abortion something held arm's length
6982,6982,2022-05-03,00:55:09,Eschero 🫥,escheroofficial,Philadelphia,"@MazonMafia @dkdrewitt @thecoolUNCOOL @MrBananaSocks tell countless conservatives around country think contraception shouldn’t given “encourages sex” contraception THE #1 preventer abortions US, making illegal make number go"
6983,6983,2022-05-03,00:52:21,grngcat🌊🇺🇦🌻 | End the Filibuster,grngcat,Philadelphia,"@stephenisright @Daryl_Elliott Abortion GOOD thing, available demand without apology. Nobody forced carry pregnancy will."
6984,6984,2022-05-03,00:51:50,Barron 🎑 Ridge,mostvotesevah,Philadelphia,@pjschuster @ChrisDa80041439 @ryanhutchins @politico You sound like big fan Margaret Sanger. She wanted annihilate black race abortion well.
6985,6985,2022-05-03,00:50:47,grngcat🌊🇺🇦🌻 | End the Filibuster,grngcat,Philadelphia,"@stephenisright @Daryl_Elliott Irrelevant. I'm already person, usual state quality life interest staying alive. Worth look: Jonathan Glover's book ""Causing Death Saving Lives"", considering abortion &amp; cases, examines various bases valuing human life."
6986,6986,2022-05-03,00:49:46,Jordan Reiter 📵,jordanreiter,Philadelphia,@madrid_mike They've getting abortions state secretly decades. They'll keep voting Republican quietly crossing state's border take care one time mistake.
6987,6987,2022-05-03,00:48:21,Rob D'Adamo,robdadamo,Philadelphia,"@libsoftiktok Is ironic none women ever worry abortion, no1 would wanna fuck em ?"
6988,6988,2022-05-03,00:47:50,Miguel El Pocho Para Ultra MAGA,miguelunodos3,Philadelphia,The group rioting killing unborn children group would riot publicly funded animal abortions 🤗 🐶 🐱 🗡💀
6989,6989,2022-05-03,00:47:29,José Israel Mencía,israelmencia,Philadelphia,"@molly_knight Glad didn't, life sacred. Suicide wrong, abortion too. #Life"
6990,6990,2022-05-03,00:46:18,Brian Rosenwald,brianros1,Philadelphia,"No, won’t. Because don’t majority bill — filibuster irrelevant. What may happen Sinema says see: thing saving us national ban line filibuster. But Manchin wants abortion banned."
6991,6991,2022-05-03,00:45:51,Paul ⏳,pauliedeeznuts,Philadelphia,"@erik9280 They’d better putting forward abortion laws reasonable. It wrong that, whole movement people make abortion type girl power thing promoted option average healthy/consensual pregnancy wrong"
6992,6992,2022-05-03,00:45:34,Thomas Ginnona,thomas_ginnona,Philadelphia,"Women right bodily autonomy, abortion fundamentally linked right. Anti-abortion positions much less protecting sanctity life unduly controlling women. We need federal legislation preserving right abortion."
6993,6993,2022-05-03,00:45:31,LeQuan Glover,lequan_god,Philadelphia,"@jujubeekennedy @Michael_Levin Abortions still legal, state-wide basis rather all-encompassing federal basis. What Democrats need pass roe v wade Congress. So gin issue liberal politicians promise pass said legislation."
6994,6994,2022-05-03,00:45:23,expand the supreme court.,wreckingballstr,Philadelphia,simply shocking guy fine hanging schmaylin schmeach would deeply misogynistic views abortion
6995,6995,2022-05-03,00:43:21,FITZ!,evilfitzal,Philadelphia,"Alito's draft: ""Are believe hundreds [male] lawmakers whose votes needed enact [pre-1868 anti-abortion] laws motivated hostility [...] women?"" When women vote marital rape legal? Yes. I'd say so. https://t.co/JUFkDlOBW5"
6996,6996,2022-05-03,00:41:54,blithe spirit,emmkick,Philadelphia,I going sleep! I love I help fund abortion.
6997,6997,2022-05-03,00:41:39,Lexian Lily ☭,lexianlily,Philadelphia,@JoJoFromJerz Fuck yes streets shut untill abortion rights guaranteed
6998,6998,2022-05-03,00:40:48,actually puff daddy.,frolixmusic,Philadelphia,mandatory draft list anyone votes abortion forced adopting orphan.
6999,6999,2022-05-03,00:39:29,Paul ⏳,pauliedeeznuts,Philadelphia,@erik9280 Why can’t common sense America? Seems big problem country. Need go way one direction lose common sense. In circle would hard find people allowing abortions situations.
7000,7000,2022-05-03,00:39:23,Brian Siano,briansiano,Philadelphia,"I absolutely certain President Bernie Sanders would fighting harder abortion rights Biden ever will. Probably harder Hillary ""Safe, legal, rare"" Clinton."
7001,7001,2022-05-03,00:39:01,State Line Crosser Dennis (LGB),buzzsaws1990,Philadelphia,Just realized going wave disturbed women publicly celebrating self-abortions. Most liars.
7002,7002,2022-05-03,00:38:13,José Israel Mencía,israelmencia,Philadelphia,"@jayeeandtee As I said, argue part 2020 lost, make mistake. If Trump nominee 2016, today probably talking historic 7-2 SCOTUS ruling making abortion legal ""free"" till birth."
7003,7003,2022-05-03,00:37:34,Shana Knizhnik,shanakn,Philadelphia,Invaluable document @helmsinki links abortion funds every state: https://t.co/4PknRIjZ6l
7004,7004,2022-05-03,00:34:32,cool original account,cool__original,Philadelphia,"sad, fucked world, gets sad time. good resource local abortion funds you’ve got $$ spare: https://t.co/noMStBb2V3"
7005,7005,2022-05-03,00:33:16,"Christopher ""The Philly Jesus"" Foley",caelaen0228,Philadelphia,"@WhyHelloRenato @SenWarren says unpopular view, pro choice certain point, would like poll every legal American, male female see many truly abortion. bet number much different Lizzie poo thinks. i'd like one *cont"
7006,7006,2022-05-03,00:32:00,Democrat on the Right,catladietweets,Philadelphia,@pal_patches @ryand4ry I don’t dislike people get abortions need to. I’ve miscarried before. I dislike issues society leads abortion top priority solution one offers solutions rise. I agree w u. And hope see push resolution
7007,7007,2022-05-03,00:31:43,Squash And Spinach,galaxygold_pony,Philadelphia,@sydmatt14 @AndreaLibman I think people trying legalize abortion bad Nazis killing black people streets. If support abortion supporting killing black lives. This need stop Nazis.
7008,7008,2022-05-03,00:31:28,Amanda 🕊🌙,flower_and_vine,Philadelphia,"@mmercer01 @AndySwan @CautiouslyW @ColleenLyon1 @mariashriver Weird, exact poll cited shows 80% support abortion rights https://t.co/j0M9Oao5pW"
7009,7009,2022-05-03,00:27:14,Rep. Chris Rabb,reprabb,Philadelphia,#Abortion healthcare.
7010,7010,2022-05-03,00:26:34,State Line Crosser Dennis (LGB),buzzsaws1990,Philadelphia,@Gormogons It return 250 million Americans power determine abortion laws live under.
7011,7011,2022-05-03,00:24:51,State Line Crosser Dennis (LGB),buzzsaws1990,Philadelphia,"Remember, Americans regain power determine abortion laws live under."
7012,7012,2022-05-03,00:23:55,Dave,davesinphilly,Philadelphia,"@drbenlangner @LeaderSpac @KerithCapital Clearly, haven’t paying attention states planning. Many planning laws making illegal resident go state abortion."
7013,7013,2022-05-03,00:22:59,Honeybee717🍯🐝,honeybee7171,Philadelphia,"@YountCortesi @RogersLindaann @CalltoActivism What States abortion illegal? You upset get pregnant, baby serious problems pregnancy progresses can't terminate pregnancy state decided make illegal. What then?"
7014,7014,2022-05-03,00:22:33,sex ed is a human right,ericasmithsexed,Philadelphia,"Every kind person imagine abortions- every stratus society every religion. There ""type"" person abortion. I worked clinics year half, btw."
7015,7015,2022-05-03,00:22:32,sex ed is a human right,ericasmithsexed,Philadelphia,"Here patients I remember time abortion care: A Catholic asked us baptize fetus; brought vial holy water. A girl church's Hell House ""abortion girl."" Muslims wearing hijabs. Many said ""I believe this, but.."""
7016,7016,2022-05-03,00:21:41,Amanda 🕊🌙,flower_and_vine,Philadelphia,"@PowBitcoin @jimraffjim @DiscordDeng @kylegriffin1 It wouldn’t exist without woman’s body sustaining it. It can’t exist own. It isn’t human can’t exist human. Pretty simple. It’s parasite, lack better word. If you’d get tapeworm tumor removed, abortion."
7017,7017,2022-05-03,00:20:07,Donna Greenberg,wittyoneliners,Philadelphia,"The right safe, legal abortion line, according leaked SCOTUS document released today POLITICO. If comes pass, 24 states ratify new laws prohibiting abortion. One reason vote Blue primaries November."
7018,7018,2022-05-03,00:20:04,Chris 🇺🇸,chris_1791,Philadelphia,Sen. Ed Markey Echoes 'Pack Court' Activists After Abortion Decision Leaks https://t.co/hkOssOpOzK via @BreitbartNews
7019,7019,2022-05-03,00:20:03,Tarik Khan,tarikforpa,Philadelphia,We need mobilize ensure pro-choice candidates win &amp; ballot PA &amp; across nation preserve fundamental right choose abortion. I’m committed fight &amp; I hope you’ll join me. Sign canvas PA swing districts here👇🏽 https://t.co/PJk7M05ddo
7020,7020,2022-05-03,00:20:03,expand the supreme court.,wreckingballstr,Philadelphia,"When I young I miscarriage, 48 hours two positive tests one negative test. I abusive relationship. He endangered life multiple times. I worry much abortion access criminalization abortion miscarriage."
7021,7021,2022-05-03,00:19:47,The Intersection of 69th and Dicks,thesuperpapagai,Philadelphia,"Just reminder GOP candidates running PA Governor/Legis want push deep South abortion laws PA, need reason vote November..."
7022,7022,2022-05-03,00:18:47,Bianca Ryan Parsons,flairric66,Philadelphia,People ignoring basic sex education support abortion since beginning discussion. Pregnancy results human life 100% time. Killing baby chance grow doesn’t make less true.
